source_row_id,transaction_date,account,account_type,scenario,cash_type,coffee_name,source_amount,financial_line,amount,abs_amount,period,fiscal_year,fiscal_quarter
211,2024-04-08,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
212,2024-04-08,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
213,2024-04-08,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
214,2024-04-08,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
215,2024-04-08,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
216,2024-04-08,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
217,2024-04-08,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
218,2024-04-09,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
219,2024-04-09,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
220,2024-04-09,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
221,2024-04-10,Unassigned,Unassigned,Actual,Card,Espresso,24.0,Unclassified Income,24.0,24.0,2024-04,2024,Q2
222,2024-04-10,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
223,2024-04-10,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
224,2024-04-11,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
225,2024-04-11,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
226,2024-04-11,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
227,2024-04-11,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
228,2024-04-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
229,2024-04-12,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
230,2024-04-12,Unassigned,Unassigned,Actual,Card,Cortado,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
231,2024-04-13,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
232,2024-04-13,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
233,2024-04-13,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
234,2024-04-13,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
235,2024-04-13,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
236,2024-04-13,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
237,2024-04-14,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
238,2024-04-14,Unassigned,Unassigned,Actual,Card,Cortado,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
239,2024-04-14,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
240,2024-04-14,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
241,2024-04-14,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
242,2024-04-14,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
243,2024-04-14,Unassigned,Unassigned,Actual,Card,Cortado,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
244,2024-04-14,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
245,2024-04-14,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
246,2024-04-15,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
247,2024-04-15,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
248,2024-04-15,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
249,2024-04-15,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
250,2024-04-16,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
251,2024-04-16,Unassigned,Unassigned,Actual,Card,Cocoa,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
252,2024-04-16,Unassigned,Unassigned,Actual,Card,Cortado,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
253,2024-04-16,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
254,2024-04-16,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
255,2024-04-16,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
256,2024-04-16,Unassigned,Unassigned,Actual,Card,Cocoa,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
257,2024-04-17,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
258,2024-04-17,Unassigned,Unassigned,Actual,Card,Espresso,24.0,Unclassified Income,24.0,24.0,2024-04,2024,Q2
259,2024-04-17,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
260,2024-04-17,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
261,2024-04-17,Unassigned,Unassigned,Actual,Card,Cortado,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
262,2024-04-18,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
263,2024-04-18,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
264,2024-04-18,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
265,2024-04-18,Unassigned,Unassigned,Actual,Card,Cortado,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
266,2024-04-18,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
267,2024-04-18,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
268,2024-04-18,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
269,2024-04-18,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
270,2024-04-18,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
271,2024-04-18,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
272,2024-04-19,Unassigned,Unassigned,Actual,Card,Latte,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
273,2024-04-19,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
274,2024-04-19,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
275,2024-04-19,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
276,2024-04-19,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
277,2024-04-19,Unassigned,Unassigned,Actual,Card,Cocoa,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
278,2024-04-19,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
279,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
280,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
281,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano,28.9,Unclassified Income,28.9,28.9,2024-04,2024,Q2
282,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
283,2024-04-20,Unassigned,Unassigned,Actual,Card,Hot Chocolate,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
284,2024-04-20,Unassigned,Unassigned,Actual,Card,Cappuccino,38.7,Unclassified Income,38.7,38.7,2024-04,2024,Q2
285,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,33.8,Unclassified Income,33.8,33.8,2024-04,2024,Q2
286,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
287,2024-04-20,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
288,2024-04-20,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
289,2024-04-20,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
290,2024-04-20,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
291,2024-04-21,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
292,2024-04-21,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
293,2024-04-22,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
294,2024-04-22,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
295,2024-04-22,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
296,2024-04-23,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
297,2024-04-23,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
298,2024-04-23,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
299,2024-04-23,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
300,2024-04-23,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
301,2024-04-24,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
302,2024-04-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
303,2024-04-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
304,2024-04-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
305,2024-04-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
306,2024-04-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
307,2024-04-24,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
308,2024-04-24,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
309,2024-04-25,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
310,2024-04-25,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
311,2024-04-25,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
312,2024-04-25,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
313,2024-04-26,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
314,2024-04-26,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
315,2024-04-26,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
316,2024-04-26,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
317,2024-04-26,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
318,2024-04-26,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
319,2024-04-26,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
320,2024-04-26,Unassigned,Unassigned,Actual,Card,Hot Chocolate,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
321,2024-04-26,Unassigned,Unassigned,Actual,Card,Cocoa,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
322,2024-04-27,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
323,2024-04-28,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
324,2024-04-28,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
325,2024-04-28,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
326,2024-04-28,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
327,2024-04-28,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
328,2024-04-29,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
329,2024-04-29,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
330,2024-04-29,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
331,2024-04-29,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
332,2024-04-29,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
333,2024-04-29,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
334,2024-04-29,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
335,2024-04-29,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
336,2024-04-30,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
337,2024-04-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
338,2024-04-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
339,2024-04-30,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-04,2024,Q2
340,2024-04-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
341,2024-04-30,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
342,2024-04-30,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-04,2024,Q2
343,2024-04-30,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-04,2024,Q2
344,2024-05-02,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
345,2024-05-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
346,2024-05-02,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
347,2024-05-02,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
348,2024-05-02,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
349,2024-05-02,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
350,2024-05-03,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
351,2024-05-03,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
352,2024-05-06,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
353,2024-05-06,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
354,2024-05-06,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
355,2024-05-06,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
356,2024-05-06,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
357,2024-05-06,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
358,2024-05-06,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
359,2024-05-06,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
360,2024-05-06,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
361,2024-05-07,Unassigned,Unassigned,Actual,Card,Cocoa,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
362,2024-05-07,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
363,2024-05-07,Unassigned,Unassigned,Actual,Card,Cortado,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
364,2024-05-07,Unassigned,Unassigned,Actual,Card,Cocoa,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
365,2024-05-07,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
366,2024-05-07,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
367,2024-05-07,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
368,2024-05-07,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
369,2024-05-07,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
370,2024-05-08,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
371,2024-05-09,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
372,2024-05-09,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
373,2024-05-09,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
374,2024-05-09,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
375,2024-05-09,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
376,2024-05-09,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
377,2024-05-09,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
378,2024-05-09,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
379,2024-05-09,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
380,2024-05-10,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
381,2024-05-10,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
382,2024-05-11,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
383,2024-05-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
384,2024-05-11,Unassigned,Unassigned,Actual,Card,Cocoa,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
385,2024-05-11,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
386,2024-05-11,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
387,2024-05-11,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
388,2024-05-11,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
389,2024-05-12,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
390,2024-05-12,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
391,2024-05-12,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
392,2024-05-12,Unassigned,Unassigned,Actual,Card,Latte,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
393,2024-05-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
394,2024-05-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
395,2024-05-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
396,2024-05-12,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
397,2024-05-13,Unassigned,Unassigned,Actual,Card,Americano With Milk,32.82,Unclassified Income,32.82,32.82,2024-05,2024,Q2
398,2024-05-14,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
399,2024-05-14,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
400,2024-05-14,Unassigned,Unassigned,Actual,Card,Americano,27.92,Unclassified Income,27.92,27.92,2024-05,2024,Q2
401,2024-05-14,Unassigned,Unassigned,Actual,Card,Cappuccino,37.72,Unclassified Income,37.72,37.72,2024-05,2024,Q2
